ANO,ANO_INGRESSO,ANO_NASC,ATINGIU_PV,ATIVO_INATIVO,AVALIADOR_1,AVALIADOR_2,AVALIADOR_3,AVALIADOR_4,AVALIADOR_5,AVALIADOR_6,CF,CG,CT,DEFAS,DESTAQUE_IDA,DESTAQUE_IEG,DESTAQUE_IPV,ESCOLA,FASE,FASE_IDEAL,GENERO,IAA,IAN,IDA,IDADE,IEG,INDE_22,INDE_23,INDE_24,INDICADO,INGLES,INST_ENSINO,IPP,IPS,IPV,MATEM,NOME,N_AV,PEDRA_20,PEDRA_21,PEDRA_22,PEDRA_23,PEDRA_24,PORTUG,RA,REC_AV1,REC_AV2,REC_AV3,REC_AV4,REC_PSICOLOGIA,TURMA,RISCO,INDE_ATUAL,FAIXA_DEFASAGEM,TEMPO_PM
2023,2021,2012-10-09 00:00:00,,,Avaliador-13,Avaliador-3,,,,,,,,-2,,,,,ALFA,Fase 2 (5° e 6° ano),Masculino,9.5,5.0,7.2,,9.9,7.755,7.3982,,,,Pública,6.25,3.77,7.68,7.3,Aluno-701,2.0,,Ametista,Ametista,Ametista,,7.0,RA-701,,,,,,ALFA J - G2/G3,1,7.3982,Moderada,2
2023,2022,2015-07-02 00:00:00,,,Avaliador-13,Avaliador-3,,,,,,,,0,,,,,ALFA,ALFA (1° e 2° ano),Masculino,0.0,10.0,7.3,,9.6,8.398,7.3355,,,,Pública,5.625,7.52,8.255,7.5,Aluno-856,2.0,,,Topázio,Ametista,,7.0,RA-856,,,,,,ALFA J - G2/G3,0,7.3355,Adequada/Adiantada,1
2023,2021,8/26/2013,,,Avaliador-13,Avaliador-3,,,,,,,,-2,,,,,ALFA,Fase 2 (5° e 6° ano),Feminino,7.9,5.0,6.4,10.0,9.5,7.48,6.5623,,,,Pública,5.625,2.52,6.43,6.0,Aluno-672,2.0,,Ametista,Ametista,Agata,,6.7,RA-672,,,,,,ALFA J - G2/G3,1,6.5623,Moderada,2
2023,2022,3/20/2015,,,Avaliador-13,Avaliador-3,,,,,,,,0,,,,,ALFA,ALFA (1° e 2° ano),Feminino,8.0,10.0,7.3,8.0,9.2,8.325,8.6042,,,,Pública,7.5,7.52,10.01,6.8,Aluno-859,2.0,,,Topázio,Topázio,,7.8,RA-859,,,,,,ALFA J - G2/G3,0,8.6042,Adequada/Adiantada,1
2023,2022,2012-11-08 00:00:00,,,Avaliador-13,Avaliador-3,,,,,,,,-2,,,,,ALFA,Fase 2 (5° e 6° ano),Masculino,10.0,5.0,6.1,,9.9,6.741,6.8297,,,,Pública,5.625,3.14,6.265,6.5,Aluno-704,2.0,,,Ágata,Agata,,5.7,RA-704,,,,,,ALFA J - G2/G3,1,6.8297,Moderada,1
2023,2022,9/24/2012,,,Avaliador-13,Avaliador-3,,,,,,,,-2,,,,,ALFA,Fase 2 (5° e 6° ano),Feminino,9.5,5.0,5.1,11.0,6.9,6.896,6.2707,,,,Pública,5.625,4.39,7.095,4.2,Aluno-741,2.0,,,Ágata,Agata,,6.0,RA-741,,,,,,ALFA J - G2/G3,1,6.2707,Moderada,1
2023,2021,2012-03-10 00:00:00,,,Avaliador-13,Avaliador-3,,,,,,,,-2,,,,,ALFA,Fase 2 (5° e 6° ano),Masculino,9.5,5.0,5.9,,5.3,5.552,6.4137,,,,Pública,5.625,7.52,7.095,7.0,Aluno-719,2.0,,Quartzo,Quartzo,Agata,,4.7,RA-719,,,,,,ALFA J - G2/G3,1,6.4137,Moderada,2
2023,2023,6/15/2014,,,Avaliador-13,Avaliador-3,,,,,,,,-1,,,,,ALFA,Fase 1 (3° e 4° ano),Feminino,9.0,5.0,6.8,9.0,10.0,,7.7792,,,,Pública,7.5,3.77,9.51,6.5,Aluno-926,2.0,,,,Ametista,,7.0,RA-926,,,,,,ALFA J - G2/G3,1,7.7792,Moderada,0
2023,2023,2014-11-06 00:00:00,,,Avaliador-13,Avaliador-3,,,,,,,,-1,,,,,ALFA,Fase 1 (3° e 4° ano),Feminino,9.0,5.0,6.4,,9.7,,7.5982,,,,Pública,7.5,3.77,9.255,7.0,Aluno-927,2.0,,,,Ametista,,5.8,RA-927,,,,,,ALFA J - G2/G3,1,7.5982,Moderada,0
2023,2023,4/14/2015,,,Avaliador-11,Avaliador-3,,,,,,,,0,,,,,ALFA,ALFA (1° e 2° ano),Feminino,8.5,10.0,9.8,8.0,10.0,,9.3712,,,,Pública,8.75,7.52,9.67,9.8,Aluno-928,2.0,,,,Topázio,,9.8,RA-928,,,,,,ALFA K - G0/G1,0,9.3712,Adequada/Adiantada,0
2023,2023,10/22/2015,,,Avaliador-11,Avaliador-3,,,,,,,,0,,,,,ALFA,ALFA (1° e 2° ano),Feminino,8.5,10.0,8.8,8.0,9.8,,9.1312,,,,Pública,8.75,7.52,9.67,8.7,Aluno-929,2.0,,,,Topázio,,8.9,RA-929,,,,,,ALFA K - G0/G1,0,9.1312,Adequada/Adiantada,0
2023,2023,10/13/2015,,,Avaliador-11,Avaliador-3,,,,,,,,0,,,,,ALFA,ALFA (1° e 2° ano),Masculino,9.0,10.0,9.0,8.0,8.8,,8.8872,,,,Pública,8.75,7.52,9.0,8.7,Aluno-930,2.0,,,,Topázio,,9.3,RA-930,,,,,,ALFA K - G0/G1,0,8.8872,Adequada/Adiantada,0
2023,2023,2015-08-04 00:00:00,,,Avaliador-11,Avaliador-3,,,,,,,,0,,,,,ALFA,ALFA (1° e 2° ano),Masculino,8.5,10.0,7.8,,8.2,,7.3747,,,,Pública,5.625,2.52,7.6,7.0,Aluno-931,2.0,,,,Ametista,,8.5,RA-931,,,,,,ALFA K - G0/G1,0,7.3747,Adequada/Adiantada,0
2023,2023,12/22/2015,,,Avaliador-11,Avaliador-3,,,,,,,,0,,,,,ALFA,ALFA (1° e 2° ano),Feminino,9.5,10.0,7.5,7.0,7.9,,8.3847,,,,Pública,8.125,7.52,9.0,6.5,Aluno-932,2.0,,,,Topázio,,8.4,RA-932,,,,,,ALFA K - G0/G1,0,8.3847,Adequada/Adiantada,0
2023,2023,9/26/2015,,,Avaliador-11,Avaliador-3,,,,,,,,0,,,,,ALFA,ALFA (1° e 2° ano),Feminino,9.0,10.0,7.7,8.0,8.4,,8.6712,,,,Pública,8.75,7.52,9.67,8.0,Aluno-933,2.0,,,,Topázio,,7.3,RA-933,,,,,,ALFA K - G0/G1,0,8.6712,Adequada/Adiantada,0
2023,2023,9/15/2015,,,Avaliador-11,Avaliador-3,,,,,,,,0,,,,,ALFA,ALFA (1° e 2° ano),Feminino,9.0,10.0,8.7,8.0,9.6,,9.1737,,,,Pública,9.375,7.52,9.67,8.3,Aluno-934,2.0,,,,Topázio,,9.0,RA-934,,,,,,ALFA K - G0/G1,0,9.1737,Adequada/Adiantada,0
2023,2023,9/23/2014,,,Avaliador-11,Avaliador-3,,,,,,,,-1,,,,,ALFA,Fase 1 (3° e 4° ano),Masculino,0.0,5.0,9.4,9.0,9.8,,7.9535,,,,Pública,9.375,7.52,9.67,9.2,Aluno-935,2.0,,,,Ametista,,9.5,RA-935,,,,,,ALFA K - G0/G1,1,7.9535,Moderada,0
2023,2023,2015-11-08 00:00:00,,,Avaliador-11,Avaliador-3,,,,,,,,0,,,,,ALFA,ALFA (1° e 2° ano),Feminino,9.0,10.0,6.5,,10.0,,8.5477,,,,Pública,8.125,7.52,8.915,5.0,Aluno-936,2.0,,,,Topázio,,8.0,RA-936,,,,,,ALFA K - G0/G1,0,8.5477,Adequada/Adiantada,0
2023,2023,2015-03-03 00:00:00,,,Avaliador-11,Avaliador-3,,,,,,,,0,,,,,ALFA,ALFA (1° e 2° ano),Feminino,9.5,10.0,9.2,,9.6,,9.3237,,,,Pública,9.375,7.52,9.67,9.0,Aluno-937,2.0,,,,Topázio,,9.3,RA-937,,,,,,ALFA K - G0/G1,0,9.3237,Adequada/Adiantada,0
2023,2022,2013-09-09 00:00:00,,,Avaliador-11,Avaliador-3,,,,,,,,-2,,,,,ALFA,Fase 2 (5° e 6° ano),Masculino,10.0,5.0,6.1,,8.7,6.976,7.0927,,,,Pública,5.625,7.52,6.59,5.4,Aluno-756,2.0,,,Ágata,Ametista,,6.8,RA-756,,,,,,ALFA K - G0/G1,1,7.0927,Moderada,1
2023,2023,2014-01-06 00:00:00,,,Avaliador-11,Avaliador-3,,,,,,,,-1,,,,,ALFA,Fase 1 (3° e 4° ano),Masculino,8.5,5.0,4.2,,8.4,,6.7372,,,,Pública,6.25,7.52,7.5,0.0,Aluno-938,2.0,,,,Agata,,8.3,RA-938,,,,,,ALFA K - G0/G1,1,6.7372,Moderada,0
2023,2023,2012-04-10 00:00:00,,,Avaliador-13,Avaliador-3,,,,,,,,-2,,,,,ALFA,Fase 2 (5° e 6° ano),Feminino,9.0,5.0,5.4,,10.0,,7.9742,,,,Pública,7.5,7.52,10.01,5.0,Aluno-939,2.0,,,,Ametista,,5.7,RA-939,,,,,,ALFA L - G2/G3,1,7.9742,Moderada,0
2023,2022,1/14/2015,,,Avaliador-13,Avaliador-3,,,,,,,,0,,,,,ALFA,ALFA (1° e 2° ano),Feminino,0.0,10.0,7.9,8.0,9.5,7.405,7.974,,,,Pública,7.5,7.52,10.01,8.5,Aluno-789,2.0,,,Ametista,Ametista,,7.2,RA-789,,,,,,ALFA L - G2/G3,0,7.974,Adequada/Adiantada,1
2023,2022,3/19/2013,,,Avaliador-13,Avaliador-3,,,,,,,,-2,,,,,ALFA,Fase 2 (5° e 6° ano),Feminino,9.0,5.0,7.2,10.0,7.7,7.025,7.6267,,,,Pública,6.875,7.52,9.085,6.8,Aluno-792,2.0,,,Ágata,Ametista,,7.5,RA-792,,,,,,ALFA L - G2/G3,1,7.6267,Moderada,1
2023,2023,2012-03-07 00:00:00,,,Avaliador-13,Avaliador-3,,,,,,,,-2,,,,,ALFA,Fase 2 (5° e 6° ano),Masculino,9.0,5.0,6.3,,8.4,,6.6112,,,,Pública,6.25,2.52,7.02,6.8,Aluno-940,2.0,,,,Agata,,5.7,RA-940,,,,,,ALFA L - G2/G3,1,6.6112,Moderada,0
2023,2023,2015-02-03 00:00:00,,,Avaliador-13,Avaliador-3,,,,,,,,0,,,,,ALFA,ALFA (1° e 2° ano),Feminino,8.0,10.0,5.0,,10.0,,7.6872,,,,Pública,5.0,7.52,8.175,5.0,Aluno-941,2.0,,,,Ametista,,5.0,RA-941,,,,,,ALFA L - G2/G3,0,7.6872,Adequada/Adiantada,0
2023,2023,4/14/2013,,,Avaliador-13,Avaliador-3,,,,,,,,-2,,,,,ALFA,Fase 2 (5° e 6° ano),Feminino,9.5,5.0,7.1,10.0,8.9,,6.8547,,,,Pública,5.625,2.52,7.0,7.3,Aluno-942,2.0,,,,Agata,,6.8,RA-942,,,,,,ALFA L - G2/G3,1,6.8547,Moderada,0
2023,2023,2015-12-01 00:00:00,,,Avaliador-13,Avaliador-3,,,,,,,,0,,,,,ALFA,ALFA (1° e 2° ano),Feminino,9.5,10.0,8.0,,9.4,,8.9172,,,,Pública,7.5,7.52,9.925,8.0,Aluno-943,2.0,,,,Topázio,,8.0,RA-943,,,,,,ALFA L - G2/G3,0,8.9172,Adequada/Adiantada,0
2023,2022,7/31/2014,,,Avaliador-13,Avaliador-3,,,,,,,,-1,,,,,ALFA,Fase 1 (3° e 4° ano),Masculino,8.5,5.0,7.5,9.0,9.8,7.485,7.6812,,,,Pública,7.5,2.52,9.345,8.3,Aluno-782,2.0,,,Ametista,Ametista,,6.7,RA-782,,,,,,ALFA L - G2/G3,1,7.6812,Moderada,1
2023,2021,2012-07-09 00:00:00,,,Avaliador-13,Avaliador-3,,,,,,,,-2,,,,,ALFA,Fase 2 (5° e 6° ano),Feminino,10.0,5.0,7.9,,9.1,7.646,8.4042,,,,Pública,7.5,7.52,10.01,8.0,Aluno-768,2.0,,Ametista,Ametista,Topázio,,7.8,RA-768,,,,,,ALFA L - G2/G3,1,8.4042,Moderada,2
2023,2022,2014-08-10 00:00:00,,,Avaliador-13,Avaliador-3,,,,,,,,-1,,,,,ALFA,Fase 1 (3° e 4° ano),Feminino,9.0,5.0,6.2,,9.2,7.335,7.9842,,,,Pública,7.5,7.52,10.01,5.2,Aluno-794,2.0,,,Ametista,Ametista,,7.2,RA-794,,,,,,ALFA L - G2/G3,1,7.9842,Moderada,1
2023,2022,2/17/2014,,,Avaliador-13,Avaliador-3,,,,,,,,-1,,,,,ALFA,Fase 1 (3° e 4° ano),Feminino,9.0,5.0,8.2,9.0,9.6,8.064,8.4642,,,,Pública,7.5,7.52,10.01,8.7,Aluno-795,2.0,,,Topázio,Topázio,,7.7,RA-795,,,,,,ALFA L - G2/G3,1,8.4642,Moderada,1
2023,2023,1/20/2014,,,Avaliador-11,Avaliador-3,,,,,,,,-1,,,,,ALFA,Fase 1 (3° e 4° ano),Feminino,9.0,5.0,7.5,9.0,7.6,,7.0687,,,,Pública,5.625,7.52,6.67,9.2,Aluno-944,2.0,,,,Ametista,,5.8,RA-944,,,,,,ALFA M - G0/G1,1,7.0687,Moderada,0
2023,2023,2015-02-04 00:00:00,,,Avaliador-11,Avaliador-3,,,,,,,,0,,,,,ALFA,ALFA (1° e 2° ano),Masculino,8.5,10.0,7.9,,9.2,,8.0777,,,,Pública,6.875,7.52,6.84,8.0,Aluno-945,2.0,,,,Topázio,,7.8,RA-945,,,,,,ALFA M - G0/G1,0,8.0777,Adequada/Adiantada,0
2023,2023,2016-11-01 00:00:00,,,Avaliador-11,Avaliador-3,,,,,,,,0,,,,,ALFA,ALFA (1° e 2° ano),Masculino,9.5,10.0,9.3,,9.4,,8.5822,,,,Pública,7.5,7.52,7.0,9.0,Aluno-946,2.0,,,,Topázio,,9.5,RA-946,,,,,,ALFA M - G0/G1,0,8.5822,Adequada/Adiantada,0
2023,2022,2013-05-09 00:00:00,,,Avaliador-11,Avaliador-3,,,,,,,,-2,,,,,ALFA,Fase 2 (5° e 6° ano),Masculino,9.5,5.0,5.6,,6.1,6.602,6.0537,,,,Pública,6.875,2.52,6.67,5.7,Aluno-754,2.0,,,Ágata,Agata,,5.4,RA-754,,,,,,ALFA M - G0/G1,1,6.0537,Moderada,1
2023,2023,2015-02-03 00:00:00,,,Avaliador-11,Avaliador-3,,,,,,,,0,,,,,ALFA,ALFA (1° e 2° ano),Masculino,9.0,10.0,3.3,,7.9,,6.3457,,,,Pública,4.375,7.52,5.08,1.7,Aluno-947,2.0,,,,Agata,,4.9,RA-947,,,,,,ALFA M - G0/G1,0,6.3457,Adequada/Adiantada,0
2023,2023,4/26/2015,,,Avaliador-11,Avaliador-3,,,,,,,,0,,,,,ALFA,ALFA (1° e 2° ano),Feminino,9.0,10.0,0.0,8.0,7.6,,6.5277,,,,Pública,6.875,7.52,8.34,0.0,Aluno-948,2.0,,,,Agata,,0.0,RA-948,,,,,,ALFA M - G0/G1,0,6.5277,Adequada/Adiantada,0
2023,2023,2015-03-08 00:00:00,,,Avaliador-11,Avaliador-3,,,,,,,,0,,,,,ALFA,ALFA (1° e 2° ano),Feminino,9.5,10.0,8.9,,8.1,,8.0172,,,,Pública,6.25,7.52,6.5,9.1,Aluno-949,2.0,,,,Topázio,,8.6,RA-949,,,,,,ALFA M - G0/G1,0,8.0172,Adequada/Adiantada,0
2023,2023,11/17/2014,,,Avaliador-11,Avaliador-3,,,,,,,,0,,,,,ALFA,ALFA (1° e 2° ano),Feminino,9.0,10.0,9.3,8.0,10.0,,8.8862,,,,Pública,7.5,7.52,8.17,9.5,Aluno-950,2.0,,,,Topázio,,9.0,RA-950,,,,,,ALFA M - G0/G1,0,8.8862,Adequada/Adiantada,0
2023,2022,12/31/2013,,,Avaliador-11,Avaliador-3,,,,,,,,-1,,,,,ALFA,Fase 1 (3° e 4° ano),Feminino,10.0,5.0,7.9,9.0,7.5,6.922,6.9287,,,,Pública,5.625,2.52,7.67,8.0,Aluno-773,2.0,,,Ágata,Agata,,7.8,RA-773,,,,,,ALFA M - G0/G1,1,6.9287,Moderada,1
2023,2023,5/23/2016,,,Avaliador-11,Avaliador-3,,,,,,,,0,,,,,ALFA,ALFA (1° e 2° ano),Feminino,9.5,10.0,8.4,7.0,9.7,,8.8902,,,,Pública,7.5,7.52,9.09,8.5,Aluno-951,2.0,,,,Topázio,,8.3,RA-951,,,,,,ALFA M - G0/G1,0,8.8902,Adequada/Adiantada,0
2023,2022,8/23/2013,,,Avaliador-13,Avaliador-2,,,,,,,,-2,,,,,ALFA,Fase 2 (5° e 6° ano),Feminino,10.0,5.0,8.0,10.0,9.3,7.598,7.85345,,,,Pública,7.8125,3.77,8.675,8.2,Aluno-769,2.0,,,Ametista,Ametista,,7.8,RA-769,,,,,,ALFA N - G2/G3,1,7.85345,Moderada,1
2023,2023,9/22/2015,,,Avaliador-13,Avaliador-2,,,,,,,,0,,,,,ALFA,ALFA (1° e 2° ano),Masculino,9.5,10.0,9.0,8.0,9.2,,8.37095,,,,Pública,7.1875,3.77,8.425,8.8,Aluno-952,2.0,,,,Topázio,,9.2,RA-952,,,,,,ALFA N - G2/G3,0,8.37095,Adequada/Adiantada,0
2023,2022,2014-06-03 00:00:00,,,Avaliador-13,Avaliador-2,,,,,,,,-1,,,,,ALFA,Fase 1 (3° e 4° ano),Masculino,10.0,5.0,7.3,,10.0,7.776,7.77645,,,,Pública,7.8125,3.77,8.34,7.0,Aluno-826,2.0,,,Ametista,Ametista,,7.5,RA-826,,,,,,ALFA N - G2/G3,1,7.77645,Moderada,1
2023,2023,2015-04-02 00:00:00,,,Avaliador-13,Avaliador-2,,,,,,,,0,,,,,ALFA,ALFA (1° e 2° ano),Feminino,7.4,10.0,8.3,,8.8,,7.54005,,,,Pública,6.5625,3.14,7.09,8.5,Aluno-953,2.0,,,,Ametista,,8.0,RA-953,,,,,,ALFA N - G2/G3,0,7.54005,Adequada/Adiantada,0
2023,2023,4/13/2015,,,Avaliador-13,Avaliador-2,,,,,,,,0,,,,,ALFA,ALFA (1° e 2° ano),Feminino,0.0,10.0,7.7,8.0,8.3,,6.82375,,,,Pública,7.1875,3.14,8.005,7.8,Aluno-954,2.0,,,,Agata,,7.5,RA-954,,,,,,ALFA N - G2/G3,0,6.82375,Adequada/Adiantada,0
2023,2022,8/22/2013,,,Avaliador-13,Avaliador-2,,,,,,,,-2,,,,,ALFA,Fase 2 (5° e 6° ano),Feminino,9.5,5.0,8.3,10.0,8.8,6.955,7.7842,,,,Pública,8.75,3.14,8.675,8.0,Aluno-780,2.0,,,Ágata,Ametista,,8.5,RA-780,,,,,,ALFA N - G2/G3,1,7.7842,Moderada,1
2023,2023,4/28/2013,,,Avaliador-13,Avaliador-2,,,,,,,,-2,,,,,ALFA,Fase 2 (5° e 6° ano),Feminino,9.0,5.0,7.8,10.0,8.8,,7.1297,,,,Pública,6.875,3.14,7.09,8.0,Aluno-955,2.0,,,,Ametista,,7.5,RA-955,,,,,,ALFA N - G2/G3,1,7.1297,Moderada,0
2023,2022,12/19/2013,,,Avaliador-13,Avaliador-2,,,,,,,,-1,,,,,ALFA,Fase 1 (3° e 4° ano),Masculino,8.0,5.0,8.3,9.0,9.4,7.41,7.71645,,,,Pública,7.8125,3.77,8.59,8.8,Aluno-831,2.0,,,Ametista,Ametista,,7.8,RA-831,,,,,,ALFA N - G2/G3,1,7.71645,Moderada,1
2023,2021,2014-12-04 00:00:00,,,Avaliador-13,Avaliador-2,,,,,,,,-1,,,,,ALFA,Fase 1 (3° e 4° ano),Masculino,9.5,5.0,8.9,,6.8,6.996,7.2922,,,,Pública,7.5,3.77,7.925,9.0,Aluno-783,2.0,,Ametista,Ágata,Ametista,,8.7,RA-783,,,,,,ALFA N - G2/G3,1,7.2922,Moderada,2
2023,2022,2014-09-09 00:00:00,,,Avaliador-13,Avaliador-2,,,,,,,,-1,,,,,ALFA,Fase 1 (3° e 4° ano),Feminino,0.0,5.0,6.9,,9.5,7.587,5.852,,,,Pública,5.0,3.14,6.34,7.7,Aluno-774,2.0,,,Ametista,Quartzo,,6.0,RA-774,,,,,,ALFA N - G2/G3,1,5.852,Moderada,1
2023,2022,2013-08-06 00:00:00,,,Avaliador-13,Avaliador-3,,,,,,,,-2,,,,,ALFA,Fase 2 (5° e 6° ano),Masculino,9.5,5.0,9.1,,9.7,8.084,8.7142,,,,Pública,7.5,7.52,10.01,9.0,Aluno-748,2.0,,,Topázio,Topázio,,9.2,RA-748,,,,,,ALFA O - G2/G3,1,8.7142,Moderada,1
2023,2022,12/23/2013,,,Avaliador-13,Avaliador-3,,,,,,,,-1,,,,,ALFA,Fase 1 (3° e 4° ano),Masculino,10.0,5.0,7.3,9.0,9.0,7.484,7.7597,,,,Pública,5.625,7.52,8.425,7.3,Aluno-749,2.0,,,Ametista,Ametista,,7.3,RA-749,,,,,,ALFA O - G2/G3,1,7.7597,Moderada,1
2023,2023,10/18/2012,,,Avaliador-13,Avaliador-3,,,,,,,,-2,,,,,ALFA,Fase 2 (5° e 6° ano),Masculino,8.0,5.0,7.8,11.0,7.5,,7.7312,,,,Pública,7.5,7.52,9.345,7.8,Aluno-956,2.0,,,,Ametista,,7.8,RA-956,,,,,,ALFA O - G2/G3,1,7.7312,Moderada,0
2023,2022,2014-01-08 00:00:00,,,Avaliador-13,Avaliador-3,,,,,,,,-1,,,,,ALFA,Fase 1 (3° e 4° ano),Masculino,9.0,5.0,5.9,,9.8,7.205,7.5227,,,,Pública,5.625,7.52,8.34,6.0,Aluno-787,2.0,,,Ametista,Ametista,,5.8,RA-787,,,,,,ALFA O - G2/G3,1,7.5227,Moderada,1
2023,2023,2014-01-12 00:00:00,,,Avaliador-13,Avaliador-3,,,,,,,,0,,,,,ALFA,ALFA (1° e 2° ano),Feminino,10.0,10.0,9.1,,9.3,,9.1672,,,,Pública,7.5,7.52,9.925,9.0,Aluno-957,2.0,,,,Topázio,,9.2,RA-957,,,,,,ALFA O - G2/G3,0,9.1672,Adequada/Adiantada,0
2023,2022,2014-11-06 00:00:00,,,Avaliador-13,Avaliador-3,,,,,,,,-1,,,,,ALFA,Fase 1 (3° e 4° ano),Feminino,9.0,5.0,9.0,,9.9,8.481,8.6672,,,,Pública,7.5,7.52,9.925,9.0,Aluno-753,2.0,,,Topázio,Topázio,,9.0,RA-753,,,,,,ALFA O - G2/G3,1,8.6672,Moderada,1
2023,2023,2015-11-03 00:00:00,,,Avaliador-13,Avaliador-3,,,,,,,,0,,,,,ALFA,ALFA (1° e 2° ano),Feminino,10.0,10.0,9.3,,9.8,,9.2902,,,,Pública,7.5,7.52,9.84,9.3,Aluno-958,2.0,,,,Topázio,,9.3,RA-958,,,,,,ALFA O - G2/G3,0,9.2902,Adequada/Adiantada,0
2023,2022,3/22/2014,,,Avaliador-13,Avaliador-3,,,,,,,,-1,,,,,ALFA,Fase 1 (3° e 4° ano),Masculino,10.0,5.0,9.2,9.0,9.5,8.566,8.7442,,,,Pública,7.5,7.52,10.01,9.2,Aluno-755,2.0,,,Topázio,Topázio,,9.2,RA-755,,,,,,ALFA O - G2/G3,1,8.7442,Moderada,1
2023,2021,12/19/2012,,,Avaliador-13,Avaliador-3,,,,,,,,-2,,,,,ALFA,Fase 2 (5° e 6° ano),Feminino,0.0,5.0,7.9,10.0,9.2,7.402,6.7215,,,,Pública,6.875,3.14,9.0,7.8,Aluno-763,2.0,,Ágata,Ametista,Agata,,8.0,RA-763,,,,,,ALFA O - G2/G3,1,6.7215,Moderada,2
2023,2022,2/28/2013,,,Avaliador-13,Avaliador-3,,,,,,,,-2,,,,,ALFA,Fase 2 (5° e 6° ano),Feminino,9.0,5.0,9.3,10.0,9.6,8.26,8.6742,,,,Pública,7.5,7.52,10.01,9.5,Aluno-757,2.0,,,Topázio,Topázio,,9.0,RA-757,,,,,,ALFA O - G2/G3,1,8.6742,Moderada,1
2023,2023,8/17/2015,,,Avaliador-13,Avaliador-3,,,,,,,,0,,,,,ALFA,ALFA (1° e 2° ano),Masculino,10.0,10.0,7.7,8.0,9.6,,8.6677,,,,Pública,6.875,7.52,8.84,7.7,Aluno-959,2.0,,,,Topázio,,7.7,RA-959,,,,,,ALFA O - G2/G3,0,8.6677,Adequada/Adiantada,0
2023,2023,5/17/2013,,,Avaliador-13,Avaliador-3,,,,,,,,-2,,,,,ALFA,Fase 2 (5° e 6° ano),Masculino,8.5,5.0,6.3,10.0,10.0,,7.0847,,,,Pública,5.625,7.52,5.85,6.5,Aluno-960,2.0,,,,Ametista,,6.0,RA-960,,,,,,ALFA O - G2/G3,1,7.0847,Moderada,0
2023,2023,1/21/2014,,,Avaliador-13,Avaliador-3,,,,,,,,-1,,,,,ALFA,Fase 1 (3° e 4° ano),Masculino,0.0,5.0,6.2,9.0,8.7,,5.99625,,,,Pública,5.3125,2.52,8.665,6.2,Aluno-961,2.0,,,,Quartzo,,6.2,RA-961,,,,,,ALFA O - G2/G3,1,5.99625,Moderada,0
2023,2023,2014-02-01 00:00:00,,,Avaliador-13,Avaliador-3,,,,,,,,-1,,,,,ALFA,Fase 1 (3° e 4° ano),Feminino,9.0,5.0,8.7,,9.2,,8.4742,,,,Pública,7.5,7.52,10.01,9.5,Aluno-962,2.0,,,,Topázio,,7.8,RA-962,,,,,,ALFA Q - G2/G3,1,8.4742,Moderada,0
2023,2021,6/14/2014,,,Avaliador-13,Avaliador-3,,,,,,,,-1,,,,,ALFA,Fase 1 (3° e 4° ano),Masculino,0.0,5.0,6.8,9.0,9.1,8.279,6.492,,,,Pública,6.25,7.52,7.175,6.8,Aluno-805,2.0,,Ametista,Topázio,Agata,,6.8,RA-805,,,,,,ALFA Q - G2/G3,1,6.492,Moderada,2
2023,2022,2/28/2014,,,Avaliador-13,Avaliador-3,,,,,,,,-1,,,,,ALFA,Fase 1 (3° e 4° ano),Masculino,8.5,5.0,7.8,9.0,8.3,7.561,7.2937,,,,Pública,6.875,6.27,7.095,7.8,Aluno-806,2.0,,,Ametista,Ametista,,7.7,RA-806,,,,,,ALFA Q - G2/G3,1,7.2937,Moderada,1
2023,2022,7/22/2014,,,Avaliador-13,Avaliador-3,,,,,,,,-1,,,,,ALFA,Fase 1 (3° e 4° ano),Masculino,9.5,5.0,8.0,9.0,9.1,8.121,7.8632,,,,Pública,6.25,7.52,8.08,8.3,Aluno-807,2.0,,,Topázio,Ametista,,7.7,RA-807,,,,,,ALFA Q - G2/G3,1,7.8632,Moderada,1
2023,2023,2014-05-09 00:00:00,,,Avaliador-13,Avaliador-3,,,,,,,,-1,,,,,ALFA,Fase 1 (3° e 4° ano),Feminino,9.5,5.0,8.5,,9.8,,8.6142,,,,Pública,7.5,7.52,10.01,8.3,Aluno-963,2.0,,,,Topázio,,8.7,RA-963,,,,,,ALFA Q - G2/G3,1,8.6142,Moderada,0
2023,2023,4/30/2014,,,Avaliador-13,Avaliador-3,,,,,,,,-1,,,,,ALFA,Fase 1 (3° e 4° ano),Masculino,8.5,5.0,7.2,9.0,9.4,,7.7997,,,,Pública,6.875,7.52,8.5,7.3,Aluno-964,2.0,,,,Ametista,,7.0,RA-964,,,,,,ALFA Q - G2/G3,1,7.7997,Moderada,0
2023,2023,3/26/2014,,,Avaliador-13,Avaliador-3,,,,,,,,-1,,,,,ALFA,Fase 1 (3° e 4° ano),Feminino,8.5,5.0,4.7,9.0,8.2,,6.4832,,,,Pública,5.0,6.27,7.18,5.3,Aluno-965,2.0,,,,Agata,,4.0,RA-965,,,,,,ALFA Q - G2/G3,1,6.4832,Moderada,0
2023,2023,2014-05-06 00:00:00,,,Avaliador-13,Avaliador-3,,,,,,,,-1,,,,,ALFA,Fase 1 (3° e 4° ano),Masculino,10.0,5.0,5.0,,10.0,,7.44345,,,,Pública,6.5625,7.52,7.675,5.0,Aluno-966,2.0,,,,Ametista,,5.0,RA-966,,,,,,ALFA Q - G2/G3,1,7.44345,Moderada,0
